age,body type,bust size,category,fit,height,rating,rented for,size,weight,user_id,item_id
31,full bust,34c,dress,fit,"5' 3""",10,work,8,125lbs,755,3429
31,full bust,34c,dress,large,"5' 3""",10,everyday,4,125lbs,755,3433
31,full bust,34c,dress,fit,"5' 3""",10,date,4,125lbs,755,3433
31,full bust,34c,sheath,fit,"5' 3""",8,work,8,125lbs,755,3436
31,full bust,34c,dress,fit,"5' 3""",10,work,12,125lbs,755,3452
31,full bust,34c,dress,fit,"5' 3""",8,work,8,125lbs,755,3478
31,full bust,34c,dress,fit,"5' 3""",10,party,8,125lbs,755,3519
31,full bust,34c,dress,large,"5' 3""",10,everyday,4,125lbs,755,2419
31,full bust,34c,dress,fit,"5' 3""",8,work,14,125lbs,755,3537
31,full bust,34c,cape,large,"5' 3""",8,work,4,125lbs,755,3544
31,full bust,34c,cape,large,"5' 3""",10,everyday,8,125lbs,755,2318
31,full bust,34c,dress,large,"5' 3""",8,date,4,125lbs,755,3553
31,full bust,34c,dress,fit,"5' 3""",10,date,12,125lbs,755,3286
31,full bust,34c,dress,large,"5' 3""",8,work,4,125lbs,755,3578
31,full bust,34c,dress,fit,"5' 3""",10,work,8,125lbs,755,3168
31,full bust,34c,dress,fit,"5' 3""",10,everyday,8,125lbs,755,1798
31,full bust,34c,dress,small,"5' 3""",10,work,8,125lbs,755,3636
31,full bust,34c,dress,large,"5' 3""",10,everyday,4,125lbs,755,3643
31,full bust,34c,dress,fit,"5' 3""",10,party,12,125lbs,755,3647
31,full bust,34c,dress,fit,"5' 3""",10,work,8,125lbs,755,3682
31,full bust,34c,dress,small,"5' 3""",10,date,12,125lbs,755,3167
31,full bust,34c,dress,large,"5' 3""",8,everyday,4,125lbs,755,3702
31,full bust,34c,gown,fit,"5' 3""",10,wedding,8,125lbs,755,3557
31,full bust,34c,romper,fit,"5' 3""",10,everyday,4,125lbs,755,2628
31,full bust,34c,dress,fit,"5' 3""",10,work,12,125lbs,755,3719
31,full bust,34c,romper,fit,"5' 3""",10,vacation,8,125lbs,755,3728
31,full bust,34c,dress,fit,"5' 3""",10,work,8,125lbs,755,3763
31,full bust,34c,dress,large,"5' 3""",10,everyday,4,125lbs,755,2769
31,full bust,34c,dress,large,"5' 3""",10,work,4,125lbs,755,2467
31,full bust,34c,dress,large,"5' 3""",10,everyday,4,125lbs,755,2467
31,full bust,34c,dress,large,"5' 3""",10,date,4,125lbs,755,1103
31,full bust,34c,dress,fit,"5' 3""",10,work,8,125lbs,755,3847
31,full bust,34c,dress,large,"5' 3""",10,work,8,125lbs,755,3880
31,full bust,34c,dress,fit,"5' 3""",8,work,8,125lbs,755,2314
31,full bust,34c,dress,large,"5' 3""",8,everyday,4,125lbs,755,2835
31,full bust,34c,dress,fit,"5' 3""",8,formal affair,8,125lbs,755,3709
31,full bust,34c,dress,large,"5' 3""",8,work,4,125lbs,755,3969
31,full bust,34c,dress,fit,"5' 3""",8,work,12,125lbs,755,3974
31,full bust,34c,jumpsuit,fit,"5' 3""",10,party,12,125lbs,755,3923
31,full bust,34c,romper,fit,"5' 3""",10,party,4,125lbs,755,4029
31,full bust,34c,shirtdress,large,"5' 3""",8,everyday,4,125lbs,755,4045
31,full bust,34c,jumpsuit,fit,"5' 3""",10,everyday,8,125lbs,755,4049
31,full bust,34c,sheath,small,"5' 3""",10,party,14,125lbs,755,4054
31,full bust,34c,gown,fit,"5' 3""",10,wedding,8,125lbs,755,4121
31,full bust,34c,dress,large,"5' 3""",8,work,4,125lbs,755,4122
31,full bust,34c,shirtdress,fit,"5' 3""",10,everyday,8,125lbs,755,3873
31,full bust,34c,dress,fit,"5' 3""",8,party,8,125lbs,755,4177
31,full bust,34c,dress,fit,"5' 3""",8,work,8,125lbs,755,4178
31,full bust,34c,dress,large,"5' 3""",10,date,8,125lbs,755,4184
31,full bust,34c,dress,fit,"5' 3""",10,work,8,125lbs,755,4102
31,full bust,34c,jumpsuit,fit,"5' 3""",10,work,8,125lbs,755,4203
31,full bust,34c,jumpsuit,large,"5' 3""",10,work,4,125lbs,755,3918
31,full bust,34c,dress,large,"5' 3""",10,everyday,4,125lbs,755,4236
31,full bust,34c,dress,large,"5' 3""",8,work,4,125lbs,755,4252
31,full bust,34c,dress,fit,"5' 3""",10,party,8,125lbs,755,3928
31,full bust,34c,dress,fit,"5' 3""",10,party,8,125lbs,755,3928
31,full bust,34c,dress,fit,"5' 3""",10,work,8,125lbs,755,2567
31,full bust,34c,dress,large,"5' 3""",10,everyday,4,125lbs,755,4271
31,full bust,34c,jumpsuit,fit,"5' 3""",8,party,8,125lbs,755,4294
31,full bust,34c,dress,fit,"5' 3""",10,party,8,125lbs,755,4306
31,full bust,34c,shift,large,"5' 3""",8,everyday,1,125lbs,755,4314
31,full bust,34c,dress,large,"5' 3""",8,work,4,125lbs,755,4157
31,full bust,34c,romper,fit,"5' 3""",10,everyday,8,125lbs,755,2990
31,full bust,34c,dress,fit,"5' 3""",10,work,8,125lbs,755,2747
31,full bust,34c,dress,fit,"5' 3""",10,vacation,8,125lbs,755,2747
31,full bust,34c,dress,small,"5' 3""",8,party,12,125lbs,755,4374
31,full bust,34c,dress,fit,"5' 3""",10,party,8,125lbs,755,2331
31,full bust,34c,dress,fit,"5' 3""",8,everyday,8,125lbs,755,3872
31,full bust,34c,dress,fit,"5' 3""",10,party,8,125lbs,755,4456
31,full bust,34c,shift,large,"5' 3""",8,work,4,125lbs,755,4460
31,full bust,34c,dress,fit,"5' 3""",10,party,8,125lbs,755,4464
31,full bust,34c,dress,fit,"5' 3""",8,party,8,125lbs,755,3905
31,full bust,34c,dress,large,"5' 3""",8,date,4,125lbs,755,1969
31,full bust,34c,dress,fit,"5' 3""",10,work,12,125lbs,755,948
31,full bust,34c,dress,small,"5' 3""",8,work,12,125lbs,755,4003
31,full bust,34c,dress,fit,"5' 3""",10,party,8,125lbs,755,4588
31,full bust,34c,dress,small,"5' 3""",8,work,14,125lbs,755,4598
31,full bust,34c,dress,large,"5' 3""",10,work,4,125lbs,755,2014
31,full bust,34c,dress,large,"5' 3""",10,work,4,125lbs,755,24
31,full bust,34c,romper,fit,"5' 3""",10,vacation,8,125lbs,755,4155
31,full bust,34c,dress,large,"5' 3""",10,everyday,4,125lbs,755,2956
31,full bust,34c,dress,large,"5' 3""",10,date,4,125lbs,755,4686
31,full bust,34c,dress,fit,"5' 3""",10,work,8,125lbs,755,2160
31,full bust,34c,dress,fit,"5' 3""",10,work,8,125lbs,755,4713
31,full bust,34c,dress,small,"5' 3""",6,date,12,125lbs,755,4731
31,full bust,34c,dress,small,"5' 3""",10,everyday,14,125lbs,755,4808
31,full bust,34c,dress,fit,"5' 3""",10,work,12,125lbs,755,4814
31,full bust,34c,dress,large,"5' 3""",10,everyday,4,125lbs,755,4817
31,full bust,34c,dress,large,"5' 3""",10,work,8,125lbs,755,4819
31,full bust,34c,dress,large,"5' 3""",8,work,4,125lbs,755,4866
31,full bust,34c,jumpsuit,fit,"5' 3""",10,work,8,125lbs,755,2582
31,full bust,34c,dress,fit,"5' 3""",8,party,12,125lbs,755,4909
31,full bust,34c,blouson,fit,"5' 3""",10,everyday,8,125lbs,755,4916
31,full bust,34c,dress,fit,"5' 3""",8,work,12,125lbs,755,4926
31,full bust,34c,dress,fit,"5' 3""",8,work,8,125lbs,755,4948
31,full bust,34c,jumpsuit,fit,"5' 3""",10,work,14,125lbs,755,4834
31,full bust,34c,dress,large,"5' 3""",8,everyday,4,125lbs,755,4975
31,full bust,34c,dress,large,"5' 3""",10,work,4,125lbs,755,4994
31,full bust,34c,maxi,fit,"5' 3""",8,work,8,125lbs,755,5008
31,full bust,34c,dress,fit,"5' 3""",10,work,12,125lbs,755,5016
31,full bust,34c,dress,fit,"5' 3""",10,work,16,125lbs,755,5061
31,full bust,34c,dress,large,"5' 3""",10,work,4,125lbs,755,4371
31,full bust,34c,maxi,large,"5' 3""",10,vacation,4,125lbs,755,5130
31,full bust,34c,dress,large,"5' 3""",10,everyday,1,125lbs,755,3594
31,full bust,34c,dress,large,"5' 3""",8,work,4,125lbs,755,5180
31,full bust,34c,dress,fit,"5' 3""",10,vacation,8,125lbs,755,5142
31,full bust,34c,dress,large,"5' 3""",10,everyday,4,125lbs,755,4161
31,full bust,34c,sheath,fit,"5' 3""",8,party,8,125lbs,755,5211
31,full bust,34c,top,fit,"5' 3""",10,everyday,8,125lbs,755,1176
31,full bust,34c,tunic,large,"5' 3""",10,everyday,4,125lbs,755,5300
31,full bust,34c,blouse,fit,"5' 3""",10,everyday,4,125lbs,755,4443
31,full bust,34c,jacket,large,"5' 3""",10,everyday,4,125lbs,755,5340
31,full bust,34c,dress,fit,"5' 3""",8,work,12,125lbs,755,5378
31,full bust,34c,dress,large,"5' 3""",10,date,8,125lbs,755,4612
43,petite,32a,romper,fit,"5' 2""",10,vacation,8,115lbs,10633,1
43,petite,32a,dress,fit,"5' 2""",6,everyday,20,115lbs,10633,413
43,petite,32a,top,fit,"5' 2""",10,everyday,8,115lbs,10633,524
43,petite,32a,top,fit,"5' 2""",10,everyday,4,115lbs,10633,625
43,petite,32a,maxi,large,"5' 2""",4,vacation,8,115lbs,10633,1151
43,petite,32a,dress,fit,"5' 2""",10,everyday,8,115lbs,10633,1536
43,petite,32a,culotte,large,"5' 2""",8,everyday,8,115lbs,10633,1537
43,petite,32a,skirt,fit,"5' 2""",10,everyday,8,115lbs,10633,2241
43,petite,32a,jumpsuit,fit,"5' 2""",10,everyday,8,115lbs,10633,2724
43,petite,32a,top,fit,"5' 2""",10,everyday,4,115lbs,10633,2447
43,petite,32a,romper,fit,"5' 2""",8,everyday,8,115lbs,10633,3194
43,petite,32a,dress,fit,"5' 2""",8,work,4,115lbs,10633,4441
43,petite,32a,skirt,fit,"5' 2""",10,everyday,4,115lbs,10633,4578
43,petite,32a,dress,large,"5' 2""",10,everyday,4,115lbs,10633,2014
43,petite,32a,dress,fit,"5' 2""",10,other,8,115lbs,10633,4866
43,petite,32a,top,fit,"5' 2""",10,work,4,115lbs,10633,3540
25,athletic,34dd,gown,fit,"4' 11""",8,formal affair,3,115lbs,14384,2
25,athletic,34dd,mini,fit,"4' 11""",10,party,1,115lbs,14384,114
25,athletic,34dd,dress,fit,"4' 11""",8,party,8,115lbs,14384,196
25,athletic,34dd,dress,small,"4' 11""",6,party,14,115lbs,14384,1246
25,athletic,34dd,romper,fit,"4' 11""",8,party,4,115lbs,14384,2955
37,full bust,36ddd/e,gown,fit,"5' 8""",10,formal affair,12,138lbs,15850,2
37,full bust,36ddd/e,dress,fit,"5' 8""",10,party,12,138lbs,15850,125
37,full bust,36ddd/e,maxi,fit,"5' 8""",10,party,12,138lbs,15850,148
37,full bust,36ddd/e,dress,fit,"5' 8""",10,work,12,138lbs,15850,250
37,full bust,36ddd/e,dress,fit,"5' 8""",10,wedding,12,138lbs,15850,372
37,full bust,36ddd/e,jumpsuit,fit,"5' 8""",10,everyday,20,138lbs,15850,468
37,full bust,36ddd/e,gown,large,"5' 8""",10,wedding,17,138lbs,15850,519
37,full bust,36ddd/e,shift,small,"5' 8""",10,formal affair,8,138lbs,15850,607
37,full bust,36ddd/e,dress,fit,"5' 8""",10,work,20,138lbs,15850,882
37,full bust,36ddd/e,sweater,fit,"5' 8""",10,everyday,14,138lbs,15850,1241
37,full bust,36ddd/e,romper,fit,"5' 8""",10,party,12,138lbs,15850,243
37,full bust,36ddd/e,dress,fit,"5' 8""",10,other,12,138lbs,15850,2044
37,full bust,36ddd/e,dress,fit,"5' 8""",10,everyday,20,138lbs,15850,1507
37,full bust,36ddd/e,dress,fit,"5' 8""",10,work,20,138lbs,15850,2269
37,full bust,36ddd/e,coat,fit,"5' 8""",10,work,14,138lbs,15850,2414
37,full bust,36ddd/e,dress,fit,"5' 8""",8,vacation,20,138lbs,15850,3149
37,full bust,36ddd/e,dress,fit,"5' 8""",10,formal affair,20,138lbs,15850,2250
37,full bust,36ddd/e,top,fit,"5' 8""",10,party,20,138lbs,15850,4654
39,pear,32d,gown,fit,"5' 3""",10,formal affair,8,127lbs,13094,2
39,pear,32d,gown,fit,"5' 3""",10,formal affair,12,127lbs,13094,488
39,pear,32d,gown,fit,"5' 3""",8,formal affair,8,127lbs,13094,694
39,pear,32d,gown,fit,"5' 3""",8,wedding,12,127lbs,13094,401
39,pear,32d,dress,large,"5' 3""",10,other,4,127lbs,13094,2458
54,hourglass,32c,gown,fit,"5' 6""",8,formal affair,8,113lbs,18792,2
54,hourglass,32c,gown,fit,"5' 6""",8,formal affair,4,113lbs,18792,158
54,hourglass,32c,dress,small,"5' 6""",10,other,1,113lbs,18792,795
54,hourglass,32c,gown,fit,"5' 6""",10,formal affair,4,113lbs,18792,936
54,hourglass,32c,dress,fit,"5' 6""",10,formal affair,8,113lbs,18792,983
54,hourglass,32c,dress,fit,"5' 6""",10,other,1,113lbs,18792,1150
54,hourglass,32c,dress,small,"5' 6""",8,work,8,113lbs,18792,1676
54,hourglass,32c,dress,fit,"5' 6""",10,formal affair,4,113lbs,18792,1748
54,hourglass,32c,sheath,small,"5' 6""",10,work,8,113lbs,18792,2742
54,hourglass,32c,sheath,large,"5' 6""",10,other,4,113lbs,18792,2820
54,hourglass,32c,dress,small,"5' 6""",10,work,8,113lbs,18792,1664
54,hourglass,32c,dress,small,"5' 6""",8,other,4,113lbs,18792,1600
54,hourglass,32c,sheath,small,"5' 6""",10,other,4,113lbs,18792,3352
54,hourglass,32c,dress,fit,"5' 6""",8,party,4,113lbs,18792,3570
54,hourglass,32c,sheath,large,"5' 6""",8,work,4,113lbs,18792,1745
54,hourglass,32c,dress,fit,"5' 6""",10,formal affair,4,113lbs,18792,2889
30,petite,32b,gown,large,"5' 5""",10,wedding,1,115lbs,30935,2
30,petite,32b,gown,fit,"5' 5""",10,wedding,2,115lbs,30935,18
30,petite,32b,dress,fit,"5' 5""",10,wedding,1,115lbs,30935,568
30,petite,32b,dress,fit,"5' 5""",10,wedding,4,115lbs,30935,541
30,petite,32b,dress,fit,"5' 5""",10,party,1,115lbs,30935,1655
30,petite,32b,dress,fit,"5' 5""",10,party,1,115lbs,30935,2279
33,petite,32c,gown,fit,"5' 3""",10,wedding,8,122lbs,18329,2
33,petite,32c,sheath,fit,"5' 3""",8,wedding,4,122lbs,18329,247
33,petite,32c,dress,small,"5' 3""",8,party,16,122lbs,18329,864
33,petite,32c,gown,fit,"5' 3""",10,wedding,8,122lbs,18329,1496
33,petite,32c,dress,fit,"5' 3""",10,party,12,122lbs,18329,2052
47,full bust,36d,gown,fit,"5' 10""",6,formal affair,17,155lbs,23124,2
47,full bust,36d,gown,small,"5' 10""",2,formal affair,17,155lbs,23124,108
47,full bust,36d,gown,large,"5' 10""",10,formal affair,17,155lbs,23124,184
47,full bust,36d,gown,fit,"5' 10""",8,formal affair,17,155lbs,23124,66
47,full bust,36d,dress,fit,"5' 10""",10,party,8,155lbs,23124,3909
21,athletic,34c,gown,fit,"5' 10""",10,formal affair,13,150lbs,28094,2
21,athletic,34c,gown,fit,"5' 10""",8,formal affair,13,150lbs,28094,149
21,athletic,34c,dress,fit,"5' 10""",10,formal affair,14,150lbs,28094,646
21,athletic,34c,gown,fit,"5' 10""",10,other,17,150lbs,28094,401
21,athletic,34c,dress,fit,"5' 10""",8,formal affair,17,150lbs,28094,2528
30,hourglass,34c,gown,fit,"5' 7""",10,formal affair,1,120lbs,22366,2
30,hourglass,34c,gown,fit,"5' 7""",8,formal affair,4,120lbs,22366,93
30,hourglass,34c,gown,fit,"5' 7""",10,formal affair,2,120lbs,22366,218
30,hourglass,34c,sheath,fit,"5' 7""",10,formal affair,4,120lbs,22366,543
30,hourglass,34c,dress,fit,"5' 7""",8,formal affair,4,120lbs,22366,251
30,hourglass,34c,sheath,fit,"5' 7""",10,formal affair,1,120lbs,22366,1182
30,hourglass,34c,gown,small,"5' 7""",10,wedding,4,120lbs,22366,1822
30,hourglass,34c,sheath,fit,"5' 7""",10,formal affair,4,120lbs,22366,1973
30,hourglass,34c,gown,fit,"5' 7""",8,formal affair,2,120lbs,22366,2785
30,hourglass,34c,dress,fit,"5' 7""",10,wedding,4,120lbs,22366,3998
30,hourglass,34c,dress,fit,"5' 7""",6,other,4,120lbs,22366,4284
30,hourglass,34c,dress,fit,"5' 7""",10,wedding,1,120lbs,22366,5079
41,athletic,34b,gown,fit,"5' 4""",6,formal affair,11,140lbs,6354,2
41,athletic,34b,dress,fit,"5' 4""",6,party,14,140lbs,6354,196
41,athletic,34b,dress,fit,"5' 4""",8,party,14,140lbs,6354,251
41,athletic,34b,gown,fit,"5' 4""",10,formal affair,12,140lbs,6354,773
41,athletic,34b,dress,small,"5' 4""",4,work,12,140lbs,6354,908
41,athletic,34b,gown,fit,"5' 4""",10,formal affair,16,140lbs,6354,115
41,athletic,34b,print,fit,"5' 4""",10,party,14,140lbs,6354,1541
41,athletic,34b,dress,fit,"5' 4""",10,party,14,140lbs,6354,1757
41,athletic,34b,dress,fit,"5' 4""",8,work,16,140lbs,6354,2247
41,athletic,34b,gown,fit,"5' 4""",8,formal affair,4,140lbs,6354,2504
41,athletic,34b,jumpsuit,fit,"5' 4""",10,party,16,140lbs,6354,2598
41,athletic,34b,sheath,fit,"5' 4""",10,party,14,140lbs,6354,993
41,athletic,34b,dress,fit,"5' 4""",10,work,12,140lbs,6354,3702
41,athletic,34b,dress,fit,"5' 4""",10,party,12,140lbs,6354,3794
32,athletic,32c,gown,fit,"5' 2""",8,other,7,118lbs,32905,2
32,athletic,32c,dress,large,"5' 2""",8,other,4,118lbs,32905,98
32,athletic,32c,dress,fit,"5' 2""",10,party,16,118lbs,32905,175
32,athletic,32c,gown,fit,"5' 2""",10,wedding,12,118lbs,32905,184
32,athletic,32c,dress,fit,"5' 2""",8,other,8,118lbs,32905,245
32,athletic,32c,top,fit,"5' 2""",10,everyday,8,118lbs,32905,172
25,pear,34c,gown,fit,"5' 5""",10,other,12,135lbs,1001,2
25,pear,34c,gown,small,"5' 5""",10,other,12,135lbs,1001,238
25,pear,34c,dress,fit,"5' 5""",10,other,12,135lbs,1001,255
25,pear,34c,sheath,fit,"5' 5""",10,other,8,135lbs,1001,275
25,pear,34c,romper,small,"5' 5""",10,party,14,135lbs,1001,349
25,pear,34c,romper,fit,"5' 5""",10,other,12,135lbs,1001,362
25,pear,34c,dress,fit,"5' 5""",10,other,12,135lbs,1001,457
25,pear,34c,romper,large,"5' 5""",10,everyday,8,135lbs,1001,482
25,pear,34c,dress,large,"5' 5""",10,other,8,135lbs,1001,211
25,pear,34c,dress,large,"5' 5""",10,other,8,135lbs,1001,699
25,pear,34c,dress,fit,"5' 5""",10,other,12,135lbs,1001,732
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,850
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,866
25,pear,34c,gown,fit,"5' 5""",10,other,8,135lbs,1001,869
25,pear,34c,maxi,fit,"5' 5""",10,other,8,135lbs,1001,962
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,1062
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,1096
25,pear,34c,maxi,fit,"5' 5""",10,other,12,135lbs,1001,1188
25,pear,34c,sheath,fit,"5' 5""",10,other,12,135lbs,1001,296
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,1252
25,pear,34c,dress,large,"5' 5""",10,other,12,135lbs,1001,1289
25,pear,34c,top,fit,"5' 5""",10,other,8,135lbs,1001,1364
25,pear,34c,dress,large,"5' 5""",10,other,8,135lbs,1001,1399
25,pear,34c,romper,fit,"5' 5""",10,other,12,135lbs,1001,173
25,pear,34c,romper,fit,"5' 5""",10,other,12,135lbs,1001,1494
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,1700
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,1770
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,1841
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,1874
25,pear,34c,dress,fit,"5' 5""",10,other,12,135lbs,1001,1215
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,2043
25,pear,34c,dress,fit,"5' 5""",10,other,12,135lbs,1001,1748
25,pear,34c,dress,small,"5' 5""",10,other,8,135lbs,1001,2132
25,pear,34c,dress,large,"5' 5""",10,other,12,135lbs,1001,2273
25,pear,34c,cardigan,large,"5' 5""",10,everyday,4,135lbs,1001,2464
25,pear,34c,sheath,fit,"5' 5""",10,other,8,135lbs,1001,2493
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,2644
25,pear,34c,romper,fit,"5' 5""",10,party,8,135lbs,1001,2745
25,pear,34c,shirtdress,fit,"5' 5""",10,other,8,135lbs,1001,2816
25,pear,34c,dress,fit,"5' 5""",10,other,12,135lbs,1001,2849
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,2933
25,pear,34c,dress,fit,"5' 5""",10,other,14,135lbs,1001,3011
25,pear,34c,dress,large,"5' 5""",10,other,12,135lbs,1001,3017
25,pear,34c,dress,fit,"5' 5""",10,other,12,135lbs,1001,3053
25,pear,34c,shift,fit,"5' 5""",10,other,8,135lbs,1001,3062
25,pear,34c,gown,fit,"5' 5""",10,other,12,135lbs,1001,3315
25,pear,34c,dress,large,"5' 5""",10,other,8,135lbs,1001,3366
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,3584
25,pear,34c,hoodie,large,"5' 5""",10,other,4,135lbs,1001,3427
25,pear,34c,dress,fit,"5' 5""",10,party,8,135lbs,1001,3610
25,pear,34c,dress,small,"5' 5""",10,other,8,135lbs,1001,3655
25,pear,34c,dress,large,"5' 5""",10,other,8,135lbs,1001,3685
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,1778
25,pear,34c,dress,fit,"5' 5""",10,other,8,135lbs,1001,3385
25,pear,34c,jacket,large,"5' 5""",10,other,8,135lbs,1001,4038
25,pear,34c,jacket,large,"5' 5""",10,other,8,135lbs,1001,3138
25,pear,34c,tight,fit,"5' 5""",10,other,14,135lbs,1001,4167
25,pear,34c,hoodie,large,"5' 5""",10,other,4,135lbs,1001,4705
25,pear,34c,dress,fit,"5' 5""",10,other,12,135lbs,1001,4601
25,pear,34c,jacket,large,"5' 5""",10,other,8,135lbs,1001,5208
36,petite,36b,gown,fit,"5' 4""",10,formal affair,4,121lbs,49668,2
36,petite,36b,dress,large,"5' 4""",8,wedding,1,121lbs,49668,36
36,petite,36b,gown,fit,"5' 4""",8,formal affair,4,121lbs,49668,152
36,petite,36b,dress,fit,"5' 4""",8,wedding,4,121lbs,49668,325
36,petite,36b,dress,fit,"5' 4""",10,other,4,121lbs,49668,380
36,petite,36b,sheath,fit,"5' 4""",8,party,4,121lbs,49668,974
34,petite,34c,gown,large,"5' 2""",4,formal affair,0,112lbs,7831,2
34,petite,34c,dress,fit,"5' 2""",10,party,4,112lbs,7831,210
34,petite,34c,dress,small,"5' 2""",10,wedding,8,112lbs,7831,65
34,petite,34c,dress,fit,"5' 2""",10,formal affair,4,112lbs,7831,786
34,petite,34c,dress,fit,"5' 2""",10,everyday,4,112lbs,7831,792
34,petite,34c,sheath,small,"5' 2""",10,party,14,112lbs,7831,1437
34,petite,34c,shift,fit,"5' 2""",10,party,1,112lbs,7831,1534
34,petite,34c,dress,fit,"5' 2""",10,wedding,4,112lbs,7831,1567
34,petite,34c,maxi,fit,"5' 2""",10,everyday,1,112lbs,7831,943
34,petite,34c,shift,small,"5' 2""",10,vacation,8,112lbs,7831,2060
34,petite,34c,dress,large,"5' 2""",10,party,1,112lbs,7831,3914
32,hourglass,34a,gown,fit,"5' 8""",8,formal affair,5,125lbs,4836,2
32,hourglass,34a,gown,fit,"5' 8""",4,formal affair,5,125lbs,4836,30
32,hourglass,34a,dress,small,"5' 8""",8,work,12,125lbs,4836,146
32,hourglass,34a,dress,large,"5' 8""",6,party,1,125lbs,4836,245
32,hourglass,34a,jumpsuit,small,"5' 8""",10,formal affair,12,125lbs,4836,377
32,hourglass,34a,dress,fit,"5' 8""",10,party,4,125lbs,4836,536
32,hourglass,34a,dress,fit,"5' 8""",10,wedding,4,125lbs,4836,68
32,hourglass,34a,jumpsuit,large,"5' 8""",6,party,8,125lbs,4836,1129
32,hourglass,34a,dress,large,"5' 8""",6,other,4,125lbs,4836,1638
32,hourglass,34a,sheath,fit,"5' 8""",10,party,8,125lbs,4836,947
32,hourglass,34a,sheath,fit,"5' 8""",10,party,4,125lbs,4836,1812
32,hourglass,34a,sheath,small,"5' 8""",10,party,4,125lbs,4836,2270
32,hourglass,34a,top,small,"5' 8""",8,work,8,125lbs,4836,3600
32,hourglass,34a,sheath,large,"5' 8""",10,party,8,125lbs,4836,1892
32,hourglass,34a,dress,small,"5' 8""",10,formal affair,16,125lbs,4836,4930
32,hourglass,34a,sheath,fit,"5' 8""",8,party,8,125lbs,4836,4959
34,athletic,32c,gown,fit,"5' 6""",10,formal affair,4,129lbs,25114,2
34,athletic,32c,dress,fit,"5' 6""",10,party,4,129lbs,25114,8
34,athletic,32c,gown,fit,"5' 6""",10,formal affair,4,129lbs,25114,78
